Family ID,Member ID,Transaction Date,Category,Amount,Income,Savings,Monthly Expenses,Loan Payments,Credit Card Spending,Dependents,Financial Goals Met (%)
FAM059,FAM059_Member3,23-10-2024,Entertainment,259.73,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member3,20-10-2024,Education,288.49,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member3,07-10-2024,Entertainment,128.58,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,02-10-2024,Travel,13.49,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,11-10-2024,Healthcare,167.66,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,28-10-2024,Food,422.36,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,14-10-2024,Groceries,189.69,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,31-10-2024,Entertainment,230.68,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,08-10-2024,Groceries,328.82,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,28-10-2024,Education,412,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,08-10-2024,Healthcare,248.8,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,06-10-2024,Entertainment,179.89,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,29-10-2024,Groceries,59.62,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,10-10-2024,Utilities,202.51,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,22-10-2024,Healthcare,30.87,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,05-10-2024,Food,258.95,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,08-10-2024,Education,248.22,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,15-10-2024,Groceries,429.08,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,18-10-2024,Healthcare,216.69,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,25-10-2024,Travel,195.32,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,01-10-2024,Entertainment,457.92,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,10-10-2024,Utilities,265.41,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,13-10-2024,Food,134.89,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,03-10-2024,Food,355.35,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,14-10-2024,Groceries,27.13,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,04-10-2024,Healthcare,499.6,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member4,15-10-2024,Entertainment,320.96,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member5,11-10-2024,Healthcare,437.37,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member5,21-10-2024,Entertainment,210.7,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member5,09-10-2024,Groceries,487.9,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member5,31-10-2024,Groceries,28.36,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member5,22-10-2024,Healthcare,277.96,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member5,05-10-2024,Education,490.26,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member5,01-10-2024,Entertainment,79.93,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member5,14-10-2024,Utilities,216.89,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member5,30-10-2024,Food,259.46,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member5,04-10-2024,Entertainment,320.54,64671,27148,2725,4566,2164,3,74
FAM059,FAM059_Member5,22-10-2024,Entertainment,232.11,64671,27148,2725,4566,2164,3,74
FAM060,FAM060_Member1,25-10-2024,Healthcare,122.66,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,11-10-2024,Food,113.59,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,01-10-2024,Healthcare,211.76,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,26-10-2024,Groceries,215.01,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,13-10-2024,Entertainment,350.63,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,28-10-2024,Travel,431.53,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,21-10-2024,Travel,460.73,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,19-10-2024,Utilities,94.84,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,18-10-2024,Food,430.52,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,31-10-2024,Healthcare,259.48,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,25-10-2024,Entertainment,436.87,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,25-10-2024,Entertainment,64.82,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,23-10-2024,Utilities,417.27,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,25-10-2024,Entertainment,273.44,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,29-10-2024,Education,76.53,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,16-10-2024,Groceries,232.22,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,29-10-2024,Utilities,20.42,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,31-10-2024,Education,404.96,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,31-10-2024,Healthcare,492.71,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,26-10-2024,Groceries,381.2,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member1,27-10-2024,Food,412.17,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,24-10-2024,Food,416.21,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,07-10-2024,Entertainment,474.08,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,19-10-2024,Healthcare,382.4,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,29-10-2024,Groceries,258.56,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,07-10-2024,Healthcare,240.25,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,21-10-2024,Travel,185.98,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,17-10-2024,Utilities,368.83,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,07-10-2024,Education,149.14,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,16-10-2024,Education,16.82,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,09-10-2024,Groceries,123.95,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,01-10-2024,Healthcare,16.1,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,30-10-2024,Groceries,471.62,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,12-10-2024,Utilities,261.2,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,21-10-2024,Food,215.37,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,01-10-2024,Utilities,277.03,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,13-10-2024,Utilities,180.85,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,26-10-2024,Utilities,485.25,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,30-10-2024,Entertainment,43.23,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,28-10-2024,Utilities,432.55,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,08-10-2024,Groceries,309.49,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,24-10-2024,Travel,184.49,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,15-10-2024,Utilities,13.59,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,25-10-2024,Entertainment,42.48,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,02-10-2024,Travel,348.17,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,23-10-2024,Healthcare,421.04,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,09-10-2024,Groceries,286.86,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,06-10-2024,Entertainment,191.9,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,25-10-2024,Utilities,421.69,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member2,21-10-2024,Groceries,39.15,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,23-10-2024,Healthcare,161.69,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,31-10-2024,Travel,462.56,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,05-10-2024,Food,145.75,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,31-10-2024,Education,23.8,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,24-10-2024,Travel,283.43,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,05-10-2024,Travel,200.99,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,09-10-2024,Food,467.32,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,14-10-2024,Utilities,99.83,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,12-10-2024,Groceries,496.01,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,27-10-2024,Entertainment,398.79,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,06-10-2024,Entertainment,16.85,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,27-10-2024,Travel,326.39,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,07-10-2024,Utilities,215.42,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,04-10-2024,Healthcare,415.93,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,02-10-2024,Groceries,104.29,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,13-10-2024,Healthcare,221.49,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,23-10-2024,Education,115.4,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,16-10-2024,Groceries,83.16,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,13-10-2024,Education,350.28,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member3,06-10-2024,Groceries,467.78,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member4,25-10-2024,Groceries,25.58,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member4,11-10-2024,Food,398.29,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member4,13-10-2024,Food,212.91,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member4,05-10-2024,Groceries,289.91,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member4,07-10-2024,Education,479.63,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member4,19-10-2024,Groceries,14.89,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member4,15-10-2024,Education,306.41,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member4,01-10-2024,Groceries,56.93,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member4,08-10-2024,Utilities,173.43,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,19-10-2024,Groceries,22.74,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,15-10-2024,Utilities,311.51,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,03-10-2024,Utilities,378.79,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,02-10-2024,Travel,231.22,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,06-10-2024,Groceries,63.49,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,18-10-2024,Food,196.53,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,02-10-2024,Travel,259.56,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,29-10-2024,Groceries,330.99,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,16-10-2024,Utilities,100.96,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,01-10-2024,Food,413.58,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,11-10-2024,Food,461.8,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,25-10-2024,Entertainment,374.31,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,26-10-2024,Groceries,499.41,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,04-10-2024,Healthcare,91.92,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,26-10-2024,Groceries,242.24,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,01-10-2024,Education,135.85,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,08-10-2024,Education,36.36,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,05-10-2024,Food,120.54,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,10-10-2024,Entertainment,429.85,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,30-10-2024,Utilities,100,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,05-10-2024,Groceries,327.49,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,01-10-2024,Utilities,177.74,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,07-10-2024,Healthcare,142.24,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,03-10-2024,Utilities,477.63,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,30-10-2024,Travel,367.91,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,19-10-2024,Entertainment,159.49,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,27-10-2024,Education,400.94,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,16-10-2024,Utilities,194.16,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,01-10-2024,Utilities,340.46,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member5,14-10-2024,Travel,316.5,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member6,04-10-2024,Utilities,462.25,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member6,16-10-2024,Education,48.66,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member6,15-10-2024,Healthcare,410.99,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member6,24-10-2024,Healthcare,21.81,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member6,22-10-2024,Utilities,142.47,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member6,12-10-2024,Food,349.1,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member6,19-10-2024,Healthcare,181.87,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member6,13-10-2024,Groceries,74.39,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member6,04-10-2024,Healthcare,337.03,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member6,11-10-2024,Healthcare,294.91,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member6,27-10-2024,Groceries,93.66,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member6,14-10-2024,Healthcare,441.61,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member6,25-10-2024,Travel,149.91,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member6,20-10-2024,Food,272.57,135791,45019,6878,2041,2501,4,52
FAM060,FAM060_Member6,14-10-2024,Entertainment,244.7,135791,45019,6878,2041,2501,4,52
FAM061,FAM061_Member1,26-10-2024,Healthcare,340.49,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,05-10-2024,Utilities,237.17,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,02-10-2024,Groceries,255.1,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,09-10-2024,Entertainment,233.53,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,01-10-2024,Healthcare,377.11,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,15-10-2024,Food,332.1,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,03-10-2024,Healthcare,63.67,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,02-10-2024,Education,152.87,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,28-10-2024,Healthcare,74.01,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,14-10-2024,Entertainment,31.37,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,13-10-2024,Healthcare,371.12,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,25-10-2024,Healthcare,467.31,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,25-10-2024,Utilities,202.59,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,31-10-2024,Travel,316.41,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,27-10-2024,Utilities,394.86,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,08-10-2024,Entertainment,274.76,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,17-10-2024,Education,142.51,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member1,31-10-2024,Groceries,257.04,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member2,08-10-2024,Healthcare,483.08,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member2,14-10-2024,Entertainment,144.42,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member2,06-10-2024,Utilities,360.06,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member2,01-10-2024,Utilities,42.3,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member2,06-10-2024,Utilities,374.31,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member2,16-10-2024,Travel,470.01,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member2,05-10-2024,Food,17.13,35695,43590,3808,994,2774,0,78
FAM061,FAM061_Member2,29-10-2024,Entertainment,10.73,35695,43590,3808,994,2774,0,78
FAM062,FAM062_Member1,25-10-2024,Utilities,10.97,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member1,01-10-2024,Groceries,278.79,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member1,13-10-2024,Utilities,398.71,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member1,24-10-2024,Travel,497.09,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member1,15-10-2024,Utilities,300.93,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member1,20-10-2024,Groceries,11.65,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member1,17-10-2024,Healthcare,386.38,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member1,19-10-2024,Groceries,69.45,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member1,04-10-2024,Education,401.18,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member1,01-10-2024,Healthcare,477.92,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member1,28-10-2024,Groceries,198.4,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,24-10-2024,Travel,84.61,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,08-10-2024,Utilities,345.9,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,07-10-2024,Education,373.66,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,19-10-2024,Travel,270.65,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,25-10-2024,Healthcare,366.11,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,24-10-2024,Travel,312.71,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,13-10-2024,Groceries,275.47,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,24-10-2024,Entertainment,157.1,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,27-10-2024,Groceries,471.97,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,28-10-2024,Healthcare,218.38,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,09-10-2024,Education,130.02,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,02-10-2024,Groceries,461.47,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,27-10-2024,Food,486.5,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,17-10-2024,Entertainment,345.31,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,08-10-2024,Education,68.18,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,04-10-2024,Travel,419.17,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,31-10-2024,Education,50.42,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,04-10-2024,Healthcare,442.37,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,11-10-2024,Groceries,334.45,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,18-10-2024,Travel,191,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,09-10-2024,Entertainment,255.61,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,25-10-2024,Healthcare,481.8,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,10-10-2024,Utilities,486.66,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,07-10-2024,Travel,137.29,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,28-10-2024,Travel,15.9,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,12-10-2024,Utilities,168.73,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,08-10-2024,Entertainment,212.31,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,01-10-2024,Education,167.61,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member2,31-10-2024,Healthcare,307.53,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member3,10-10-2024,Healthcare,446.38,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member3,09-10-2024,Food,208.17,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member3,15-10-2024,Utilities,360.9,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member3,04-10-2024,Groceries,279.76,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member3,09-10-2024,Travel,363.3,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member3,26-10-2024,Utilities,356.11,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member3,18-10-2024,Groceries,347.47,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member3,05-10-2024,Utilities,329.78,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member3,17-10-2024,Education,302.27,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member3,25-10-2024,Entertainment,484.39,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member3,05-10-2024,Education,78.96,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member3,17-10-2024,Entertainment,255.39,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member3,03-10-2024,Education,138.42,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member4,29-10-2024,Utilities,239.11,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member4,26-10-2024,Entertainment,322.22,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member4,07-10-2024,Education,162.67,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member4,31-10-2024,Utilities,178.78,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member4,15-10-2024,Groceries,14.13,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member4,03-10-2024,Utilities,313.68,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member4,25-10-2024,Healthcare,475.7,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member4,18-10-2024,Travel,172.69,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member4,18-10-2024,Groceries,346.44,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member4,31-10-2024,Groceries,317.89,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member4,26-10-2024,Travel,487.53,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member4,12-10-2024,Healthcare,18.77,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member4,22-10-2024,Food,447.2,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member4,04-10-2024,Groceries,39.81,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member4,20-10-2024,Utilities,117.34,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member5,14-10-2024,Education,21.53,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member5,03-10-2024,Utilities,285.16,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member5,17-10-2024,Utilities,234.56,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member5,01-10-2024,Groceries,364.47,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member5,24-10-2024,Utilities,108.25,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member5,29-10-2024,Utilities,288.22,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member5,30-10-2024,Travel,219.34,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member5,12-10-2024,Groceries,71.3,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member5,21-10-2024,Entertainment,473.79,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member5,23-10-2024,Entertainment,15.65,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member5,24-10-2024,Education,223.26,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member5,11-10-2024,Utilities,478.3,125647,25472,2667,3739,1484,3,58
FAM062,FAM062_Member5,25-10-2024,Travel,457.59,125647,25472,2667,3739,1484,3,58
FAM063,FAM063_Member1,09-10-2024,Entertainment,197.1,90217,29711,6631,1092,2450,0,45
FAM063,FAM063_Member1,02-10-2024,Entertainment,330.99,90217,29711,6631,1092,2450,0,45
FAM063,FAM063_Member1,29-10-2024,Utilities,489.45,90217,29711,6631,1092,2450,0,45
FAM063,FAM063_Member1,14-10-2024,Utilities,427.54,90217,29711,6631,1092,2450,0,45
FAM063,FAM063_Member1,10-10-2024,Education,414.36,90217,29711,6631,1092,2450,0,45
FAM063,FAM063_Member1,01-10-2024,Groceries,314.8,90217,29711,6631,1092,2450,0,45
FAM063,FAM063_Member1,11-10-2024,Utilities,13.35,90217,29711,6631,1092,2450,0,45
FAM063,FAM063_Member1,16-10-2024,Travel,374.33,90217,29711,6631,1092,2450,0,45
FAM063,FAM063_Member1,21-10-2024,Utilities,482.38,90217,29711,6631,1092,2450,0,45
FAM063,FAM063_Member1,10-10-2024,Education,424.22,90217,29711,6631,1092,2450,0,45
FAM063,FAM063_Member1,09-10-2024,Utilities,181.36,90217,29711,6631,1092,2450,0,45
FAM063,FAM063_Member1,31-10-2024,Education,50.71,90217,29711,6631,1092,2450,0,45
FAM063,FAM063_Member1,14-10-2024,Healthcare,92.85,90217,29711,6631,1092,2450,0,45
FAM063,FAM063_Member1,31-10-2024,Entertainment,380.86,90217,29711,6631,1092,2450,0,45
FAM063,FAM063_Member1,24-10-2024,Travel,71.85,90217,29711,6631,1092,2450,0,45
FAM063,FAM063_Member1,15-10-2024,Travel,476.83,90217,29711,6631,1092,2450,0,45
FAM063,FAM063_Member1,13-10-2024,Education,493.56,90217,29711,6631,1092,2450,0,45
